ID,Gender,Age,Occupation,Zip,reviews,min_rating,avr_rating,max_rating
5135,M,35-44,executive/managerial,64055,77,2,3.8701298701298703,5
5136,M,25-34,programmer,91106,214,1,3.7476635514018692,5
5137,M,18-24,tradesman/craftsman,65265,116,1,4.129310344827586,5
5138,M,25-34,technician/engineer,35205,162,1,3.253086419753086,5
5139,M,50-55,self-employed,12866,126,1,3.5317460317460316,5
5140,M,25-34,doctor/health care,35205,373,1,3.3994638069705094,5
5141,M,18-24,technician/engineer,55423,43,1,3.9767441860465116,5
5142,M,25-34,academic/educator,92101,327,1,3.5749235474006116,5
5143,M,18-24,college/grad student,44502,119,1,4.016806722689076,5
5144,F,50-55,other,66762,32,1,3.8125,5
5145,M,35-44,executive/managerial,77565-2332,20,1,3.25,5
5146,M,56+,academic/educator,04240,30,1,3.3666666666666667,5
5147,M,18-24,other,48314,37,1,3.5945945945945947,5
5148,M,25-34,writer,98101,103,1,3.8737864077669903,5
5149,M,35-44,academic/educator,10012,30,2,4.033333333333333,5
5150,M,25-34,clerical/admin,98034,36,2,3.6944444444444446,5
5151,M,18-24,unemployed,30662,159,1,2.779874213836478,5
5152,F,25-34,college/grad student,44406,27,1,3.074074074074074,5
5153,M,25-34,executive/managerial,60046,460,1,3.243478260869565,5
5154,M,25-34,self-employed,20007,33,3,4.212121212121212,5
5155,M,25-34,self-employed,33301,26,1,2.8846153846153846,5
5156,M,18-24,sales/marketing,10024,320,1,4.21875,5
5157,M,35-44,academic/educator,74012,90,1,4.188888888888889,5
5158,F,18-24,college/grad student,44509,204,1,3.8970588235294117,5
5159,M,35-44,executive/managerial,37027,20,1,2.95,5
5160,F,18-24,college/grad student,90066,29,2,4.068965517241379,5
5161,M,25-34,college/grad student,30052,315,1,3.104761904761905,5
5162,M,25-34,technician/engineer,94043,36,2,3.5277777777777777,5
5163,M,45-49,doctor/health care,53216,501,1,3.776447105788423,5
5164,F,35-44,technician/engineer,91107,75,1,4.253333333333333,5
5165,M,35-44,doctor/health care,91103,99,1,4.5353535353535355,5
5166,M,50-55,doctor/health care,42420,116,1,4.25,5
5167,M,18-24,scientist,06114,150,1,4.086666666666667,5
5168,M,35-44,executive/managerial,01720,20,3,4.45,5
5169,F,50-55,college/grad student,53562,119,1,3.6554621848739495,5
5170,M,18-24,college/grad student,63141,74,1,4.1891891891891895,5
5171,M,56+,technician/engineer,92009,28,2,3.892857142857143,5
5172,F,35-44,lawyer,05602,456,1,3.486842105263158,5
5173,M,Under 18,K-12 student,60423,138,1,3.4782608695652173,5
5174,M,45-49,academic/educator,45208,21,1,4.0,5
5175,F,35-44,homemaker,33445,33,2,3.9393939393939394,5
5176,M,Under 18,K-12 student,60423,46,2,3.608695652173913,5
5177,M,45-49,sales/marketing,30005,100,1,3.47,5
5178,M,50-55,other,45420,272,1,3.6470588235294117,5
5179,M,25-34,programmer,94110,39,1,3.5641025641025643,5
5180,M,35-44,lawyer,85044,117,1,4.239316239316239,5
5181,M,25-34,executive/managerial,19003,52,2,3.9615384615384617,5
5182,F,35-44,executive/managerial,55441,304,1,3.8026315789473686,5
5183,F,18-24,writer,45202,101,1,3.6435643564356437,5
5184,M,18-24,writer,67212,301,1,3.910299003322259,5
5185,F,35-44,college/grad student,44485,281,1,3.2918149466192173,5
5186,M,35-44,programmer,96555,73,1,3.712328767123288,5
5187,M,18-24,self-employed,06510,118,1,3.542372881355932,5
5188,F,35-44,homemaker,44406,89,1,3.865168539325843,5
5189,F,45-49,executive/managerial,80304,42,2,3.619047619047619,5
5190,F,35-44,other,85024,43,3,3.9302325581395348,5
5191,F,25-34,college/grad student,55455,36,1,3.6666666666666665,5
5192,M,25-34,executive/managerial,80303,22,1,3.6818181818181817,5
5193,M,35-44,programmer,14619,204,1,3.6911764705882355,5
5194,M,25-34,executive/managerial,55409,69,1,3.420289855072464,5
5195,M,35-44,executive/managerial,80304,67,2,4.2388059701492535,5
5196,M,56+,executive/managerial,20814,80,1,3.15,5
5197,F,56+,clerical/admin,75001,124,1,3.5403225806451615,5
5198,F,18-24,college/grad student,55118,283,1,2.964664310954064,5
5199,F,25-34,academic/educator,35243,35,1,3.4571428571428573,5
5200,F,35-44,scientist,43065,62,1,3.9838709677419355,5
5201,M,50-55,executive/managerial,95376,109,1,3.4220183486238533,5
5202,M,18-24,college/grad student,02871,32,1,3.375,5
5203,F,45-49,doctor/health care,01545,36,2,3.9722222222222223,5
5204,M,50-55,retired,56342,47,1,4.0638297872340425,5
5205,M,25-34,academic/educator,02908,356,1,3.351123595505618,5
5206,M,35-44,executive/managerial,91302,29,2,4.0,5
5207,M,25-34,other,98102,22,1,3.8636363636363638,5
5208,M,25-34,college/grad student,55455,120,1,4.058333333333334,5
5209,M,50-55,academic/educator,46077,134,1,3.9477611940298507,5
5210,F,35-44,technician/engineer,60618,65,1,3.8,5
5211,M,25-34,academic/educator,40214,103,2,3.7184466019417477,5
5212,M,18-24,artist,90025,40,1,4.55,5
5213,M,18-24,other,31211,35,1,3.342857142857143,5
5214,F,35-44,homemaker,07452,31,1,2.4193548387096775,5
5215,F,56+,doctor/health care,91941,20,3,4.4,5
5216,M,18-24,artist,81291,20,1,3.3,5
5217,M,25-34,technician/engineer,01060,132,1,3.3484848484848486,5
5218,M,18-24,other,89129,44,1,4.159090909090909,5
5219,M,18-24,college/grad student,94706,124,1,3.943548387096774,5
5220,M,25-34,executive/managerial,91436,720,1,3.352777777777778,5
5221,F,56+,academic/educator,96734,30,3,4.166666666666667,5
5222,M,25-34,programmer,94501,307,1,3.1530944625407167,5
5223,M,56+,K-12 student,11361,204,1,3.3284313725490198,5
5224,M,35-44,academic/educator,10016,33,1,2.9393939393939394,5
5225,M,18-24,college/grad student,55120,212,1,3.608490566037736,5
5226,M,35-44,other,98122,83,2,3.819277108433735,5
5227,M,18-24,K-12 student,64050,157,1,3.159235668789809,5
5228,M,Under 18,other,75070,24,1,3.7916666666666665,5
5229,M,25-34,other,60173,69,1,4.130434782608695,5
5230,M,25-34,programmer,91104,130,2,3.723076923076923,5
5231,M,35-44,executive/managerial,92506,28,1,3.9285714285714284,5
5232,M,25-34,college/grad student,14607,131,1,3.366412213740458,5
5233,M,25-34,customer service,97213,112,2,3.8839285714285716,5
5234,F,25-34,other,60657,212,1,3.8160377358490565,5
5235,M,25-34,college/grad student,14607,35,1,4.085714285714285,5
5236,M,25-34,sales/marketing,46268,128,1,3.59375,5
5237,M,25-34,executive/managerial,55441,55,1,3.381818181818182,5
5238,F,50-55,self-employed,07462,22,1,3.4545454545454546,5
5239,M,35-44,executive/managerial,07043,285,1,3.7964912280701753,5
5240,F,25-34,other,94104,35,2,4.142857142857143,5
5241,F,25-34,college/grad student,02138,94,1,3.4680851063829787,5
5242,M,25-34,academic/educator,14608,113,1,3.088495575221239,5
5243,M,Under 18,K-12 student,54220,26,1,3.3461538461538463,5
5244,M,18-24,college/grad student,01095,35,2,3.7714285714285714,5
5245,F,45-49,academic/educator,27615,30,1,3.9,5
5246,F,18-24,other,64030,130,1,3.7615384615384615,5
5247,F,Under 18,K-12 student,01915,31,1,2.967741935483871,5
5248,F,45-49,sales/marketing,22206,101,1,3.5346534653465347,5
5249,F,45-49,sales/marketing,75006,338,1,3.2633136094674557,5
5250,M,50-55,doctor/health care,01545,289,1,3.5328719723183393,5
5251,F,25-34,technician/engineer,97330,168,1,3.5773809523809526,5
5252,M,25-34,writer,60622,65,2,4.246153846153846,5
5253,F,56+,retired,02838,148,1,3.810810810810811,5
5254,M,18-24,college/grad student,32606,81,1,3.5925925925925926,5
5255,M,Under 18,K-12 student,55305,149,2,4.617449664429531,5
5256,M,25-34,self-employed,30269,825,1,3.2981818181818183,5
5257,F,25-34,artist,10019,97,1,4.144329896907217,5
5258,M,35-44,college/grad student,58369,20,2,4.05,5
5259,M,25-34,doctor/health care,94404,34,1,4.0588235294117645,5
5260,M,35-44,executive/managerial,78705,209,1,3.5167464114832536,5
5261,M,35-44,programmer,10025,103,1,3.3300970873786406,5
5262,F,25-34,sales/marketing,46220,64,1,2.9375,5
5263,M,35-44,executive/managerial,40601,126,1,3.634920634920635,5
5264,M,18-24,college/grad student,15217,159,1,3.7169811320754715,5
5265,M,45-49,academic/educator,97405,283,1,3.8692579505300353,5
5266,M,35-44,academic/educator,42718,29,3,4.068965517241379,5
5267,M,35-44,executive/managerial,20191,95,1,3.642105263157895,5
5268,F,25-34,artist,68502,484,1,3.074380165289256,5
5269,M,18-24,other,37211,324,1,3.2901234567901234,5
5270,M,25-34,programmer,87571,102,1,3.8333333333333335,5
5271,F,25-34,other,94110,427,1,3.6370023419203745,5
5272,M,25-34,executive/managerial,90210,106,1,2.9716981132075473,5
5273,M,56+,writer,91030,304,1,3.9835526315789473,5
5274,M,25-34,other,60611,25,1,3.44,5
5275,M,25-34,technician/engineer,60611,95,1,4.126315789473685,5
5276,F,25-34,college/grad student,91740,77,1,3.5324675324675323,5
5277,M,25-34,writer,91740,308,1,3.366883116883117,5
5278,F,25-34,executive/managerial,55122,181,1,3.5580110497237567,5
5279,F,25-34,sales/marketing,55418,51,2,3.7450980392156863,5
5280,M,18-24,college/grad student,12604,26,2,3.6153846153846154,5
5281,M,25-34,artist,90210,260,1,3.85,5
5282,F,18-24,college/grad student,63146,300,1,3.1633333333333336,5
5283,M,18-24,artist,63138,291,1,3.508591065292096,5
5284,M,25-34,self-employed,55426,73,1,3.767123287671233,5
5285,M,18-24,college/grad student,55410,45,2,3.8222222222222224,5
5286,M,45-49,self-employed,97068,182,1,3.9285714285714284,5
5287,M,25-34,farmer,85203,212,1,3.6367924528301887,5
5288,M,56+,retired,94114,43,1,3.7209302325581395,5
5289,M,45-49,artist,94102,470,1,3.9148936170212765,5
5290,F,18-24,college/grad student,60613,37,1,4.108108108108108,5
5291,M,45-49,academic/educator,44406,66,2,4.348484848484849,5
5292,M,25-34,other,97401,31,1,3.5161290322580645,5
5293,M,25-34,programmer,95030,75,1,3.84,5
5294,M,25-34,artist,60626,156,1,3.967948717948718,5
5295,M,35-44,executive/managerial,55124,22,1,3.6363636363636362,5
5296,F,Under 18,other,27245,70,1,4.171428571428572,5
5297,M,25-34,programmer,19067,30,1,4.1,5
5298,M,35-44,technician/engineer,55126,59,1,3.1186440677966103,5
5299,M,25-34,artist,43202,56,1,2.8035714285714284,5
5300,M,25-34,writer,94111,282,1,4.209219858156028,5
5301,M,25-34,technician/engineer,00693,139,1,3.381294964028777,5
5302,F,Under 18,K-12 student,02332,238,1,3.4705882352941178,5
5303,F,56+,doctor/health care,45504,45,2,3.9555555555555557,5
5304,F,35-44,homemaker,55410,35,1,3.4571428571428573,5
5305,F,18-24,college/grad student,95602,270,1,3.8740740740740742,5
5306,F,25-34,technician/engineer,92121,630,1,3.334920634920635,5
5307,M,25-34,customer service,85281,57,1,3.6666666666666665,5
5308,M,56+,executive/managerial,27410,40,2,3.55,5
5309,M,25-34,other,02478,20,2,3.9,5
5310,F,56+,academic/educator,60605,97,1,3.9896907216494846,5
5311,M,50-55,other,62025-8000,46,1,3.347826086956522,5
5312,M,25-34,academic/educator,10463,720,1,3.8652777777777776,5
5313,M,56+,other,55406,88,1,4.125,5
5314,F,25-34,other,94107,20,1,3.6,5
5315,M,25-34,programmer,22903,35,1,4.0285714285714285,5
5316,M,18-24,college/grad student,55104,39,1,3.8974358974358974,5
5317,F,25-34,other,02138,543,1,4.047882136279926,5
5318,M,18-24,technician/engineer,98122,99,1,3.6262626262626263,5
5319,M,18-24,technician/engineer,94941,388,1,3.814432989690722,5
5320,F,18-24,customer service,43201,23,1,2.652173913043478,5
5321,M,25-34,college/grad student,02457,288,1,3.09375,5
5322,M,35-44,technician/engineer,97330,102,1,3.892156862745098,5
5323,M,25-34,writer,94122,246,1,3.6991869918699187,5
5324,M,25-34,executive/managerial,02150,173,1,3.9364161849710984,5
5325,F,50-55,executive/managerial,86001,48,1,3.375,5
5326,M,25-34,artist,55408,128,1,2.40625,5
5327,M,25-34,executive/managerial,55408,163,1,3.8282208588957056,5
5328,F,25-34,college/grad student,91740,53,1,3.641509433962264,5
5329,F,25-34,customer service,91773,544,1,4.130514705882353,5
5330,F,25-34,other,19143,62,1,3.338709677419355,5
5331,M,35-44,sales/marketing,06880,80,1,3.3375,5
5332,M,18-24,college/grad student,30332,73,1,4.397260273972603,5
5333,F,25-34,executive/managerial,02332,839,1,3.5530393325387366,5
5334,F,56+,retired,46140,55,1,1.9272727272727272,5
5335,M,25-34,sales/marketing,75093,158,1,3.9683544303797467,5
5336,M,56+,executive/managerial,75041,47,2,4.382978723404255,5
5337,F,35-44,clerical/admin,02725-1010,177,1,4.214689265536723,5
5338,M,25-34,technician/engineer,27609,104,1,3.798076923076923,5
5339,M,18-24,technician/engineer,60193,108,1,3.7777777777777777,5
5340,F,50-55,clerical/admin,95032,214,1,3.616822429906542,5
5341,F,25-34,clerical/admin,85018,126,1,3.6587301587301586,5
5342,F,35-44,executive/managerial,22039,112,1,3.767857142857143,5
5343,F,25-34,homemaker,60201,36,2,4.638888888888889,5
5344,F,50-55,academic/educator,98177,197,1,3.6142131979695433,5
5345,F,25-34,technician/engineer,80003,333,1,3.6426426426426426,5
5346,F,25-34,clerical/admin,97330,54,2,3.925925925925926,5
5347,M,25-34,doctor/health care,53705,263,1,3.129277566539924,5
5348,M,18-24,customer service,55414,50,1,3.44,5
5349,F,50-55,artist,97424,241,1,4.058091286307054,5
5350,M,18-24,customer service,55344,219,1,2.9269406392694064,5
5351,F,45-49,academic/educator,85259,26,3,3.8846153846153846,5
5352,F,35-44,customer service,55306,206,1,3.7135922330097086,5
5353,M,25-34,doctor/health care,77030,118,2,3.7966101694915255,5
5354,F,45-49,clerical/admin,78759,46,1,3.6739130434782608,5
5355,M,56+,other,78232,181,2,3.6187845303867405,5
5356,M,45-49,other,78703,41,1,3.4878048780487805,5
5357,F,18-24,writer,60123,48,1,3.875,5
5358,M,35-44,executive/managerial,10625,25,1,4.04,5
5359,M,18-24,self-employed,27705,510,1,3.7019607843137257,5
5360,M,18-24,programmer,43650,38,1,3.4473684210526314,5
5361,F,50-55,self-employed,92026,187,1,3.620320855614973,5
5362,M,35-44,retired,63130,92,1,3.0869565217391304,5
5363,M,56+,retired,30673,61,3,4.344262295081967,5
5364,F,25-34,clerical/admin,55408,354,1,3.861581920903955,5
5365,M,18-24,programmer,90250,300,1,3.79,5
5366,M,18-24,programmer,90045,125,1,3.544,5
5367,M,18-24,college/grad student,55344,1169,1,2.6852010265183917,5
5368,F,25-34,technician/engineer,20120,98,1,3.2142857142857144,5
5369,M,25-34,scientist,02139,245,1,3.7224489795918365,5
5370,M,25-34,programmer,98074,27,1,2.6296296296296298,5
5371,M,25-34,lawyer,55408,324,2,4.101851851851852,5
5372,M,25-34,college/grad student,10549,36,1,4.0,5
5373,M,18-24,programmer,55112,32,1,3.96875,5
5374,M,35-44,executive/managerial,38018,48,1,3.6875,5
5375,M,25-34,other,02131,29,3,4.482758620689655,5
5376,M,25-34,technician/engineer,94538,256,1,3.74609375,5
5377,F,18-24,clerical/admin,10017,43,2,3.697674418604651,5
5378,M,35-44,tradesman/craftsman,10463,181,1,3.6685082872928176,5
5379,M,25-34,executive/managerial,84095,37,1,3.810810810810811,5
5380,M,18-24,college/grad student,01125,20,1,3.05,5
5381,M,25-34,sales/marketing,10009,24,3,4.0,5
5382,M,18-24,college/grad student,07461,67,1,3.925373134328358,5
5383,M,35-44,academic/educator,55430,28,1,4.0,5
5384,F,25-34,clerical/admin,94117,46,2,4.413043478260869,5
5385,M,25-34,programmer,85226,46,1,4.0,5
5386,M,25-34,sales/marketing,60045,161,1,3.813664596273292,5
5387,F,25-34,academic/educator,45056,731,1,3.5471956224350207,5
5388,F,18-24,college/grad student,10580,24,2,3.9583333333333335,5
5389,M,45-49,executive/managerial,01905,154,1,3.357142857142857,5
5390,M,Under 18,other,78130,219,1,3.863013698630137,5
5391,M,25-34,executive/managerial,10016,23,1,3.4347826086956523,5
5392,M,50-55,academic/educator,98112,22,3,4.136363636363637,5
5393,M,35-44,executive/managerial,10471,210,1,3.1857142857142855,5
5394,M,18-24,other,60618,849,1,3.3616018845700824,5
5395,M,50-55,academic/educator,13224,121,1,3.6942148760330578,5
5396,M,25-34,doctor/health care,89118,81,1,4.1234567901234565,5
5397,M,18-24,other,60451,388,1,3.2989690721649483,5
5398,M,56+,technician/engineer,71301,28,1,4.035714285714286,5
5399,M,25-34,academic/educator,12553,60,2,4.016666666666667,5
5400,F,18-24,college/grad student,30010,24,1,3.6666666666666665,5
5401,F,18-24,academic/educator,20003,146,1,4.089041095890411,5
5402,F,25-34,other,30102,92,1,3.5760869565217392,5
5403,M,Under 18,K-12 student,59801,162,1,3.5,5
5404,M,25-34,other,30068,210,1,3.8476190476190477,5
5405,F,50-55,executive/managerial,12866,116,1,3.603448275862069,5
5406,F,35-44,other,49504,122,1,3.3524590163934427,5
5407,F,35-44,technician/engineer,30096,27,1,4.222222222222222,5
5408,M,25-34,writer,11230-1710,102,2,4.0588235294117645,5
5409,M,45-49,academic/educator,60091,21,1,3.238095238095238,5
5410,F,45-49,artist,21212,46,1,3.5217391304347827,5
5411,F,Under 18,unemployed,14850,24,1,2.8333333333333335,5
5412,M,25-34,programmer,97330,278,1,3.8597122302158273,5
5413,M,35-44,academic/educator,59801,220,2,4.181818181818182,5
5414,M,Under 18,K-12 student,07652,79,1,3.7721518987341773,5
5415,F,25-34,executive/managerial,03862,55,1,3.5090909090909093,5
5416,F,25-34,customer service,01801,48,1,4.208333333333333,5
5417,M,18-24,technician/engineer,19030,45,2,3.2,5
5418,F,25-34,other,53589,250,1,3.632,5
5419,F,18-24,programmer,05055,89,1,3.752808988764045,5
5420,F,Under 18,unemployed,14850,175,1,2.657142857142857,5
5421,M,35-44,technician/engineer,22030,80,1,3.8875,5
5422,M,50-55,executive/managerial,94114,175,1,3.737142857142857,5
5423,F,50-55,customer service,60714,98,1,4.040816326530612,5
5424,F,35-44,artist,80012,135,2,3.8074074074074074,5
5425,M,18-24,college/grad student,53211,46,1,3.8043478260869565,5
5426,M,25-34,sales/marketing,95821,296,1,3.435810810810811,5
5427,M,35-44,unemployed,11201,81,3,4.580246913580247,5
5428,F,25-34,doctor/health care,28412,388,1,3.979381443298969,5
5429,F,25-34,academic/educator,02460,128,1,3.8671875,5
5430,F,45-49,academic/educator,26505,140,1,3.835714285714286,5
5431,M,56+,academic/educator,19026,88,2,3.9545454545454546,5
5432,M,56+,retired,01742,183,1,3.9672131147540983,5
5433,F,35-44,technician/engineer,45014,725,1,2.990344827586207,5
5434,F,25-34,executive/managerial,60618,244,1,4.008196721311475,5
5435,M,45-49,tradesman/craftsman,02557,46,2,4.195652173913044,5
5436,M,18-24,college/grad student,90024,33,2,3.5757575757575757,5
5437,M,25-34,lawyer,55426,156,1,3.6538461538461537,5
5438,M,25-34,sales/marketing,60048,91,1,3.4725274725274726,5
5439,M,56+,retired,19119,22,1,3.590909090909091,5
5440,F,45-49,artist,37923,35,2,4.314285714285714,5
5441,M,50-55,executive/managerial,95762,196,1,3.795918367346939,5
5442,M,25-34,executive/managerial,63110,64,1,3.984375,5
5443,M,25-34,programmer,01915,399,1,4.132832080200501,5
5444,F,18-24,college/grad student,55449,39,1,2.9743589743589745,5
5445,M,25-34,other,43223,149,1,3.8187919463087248,5
5446,F,50-55,academic/educator,65203,126,1,4.444444444444445,5
5447,M,45-49,artist,60626,131,1,4.320610687022901,5
5448,M,45-49,unemployed,60626,351,1,3.3618233618233617,5
5449,M,18-24,programmer,01702,111,1,4.126126126126126,5
5450,M,18-24,programmer,02143,321,1,3.4361370716510904,5
5451,F,25-34,academic/educator,98115,94,1,4.223404255319149,5
5452,M,35-44,doctor/health care,10011,284,1,3.3028169014084505,5
5453,M,18-24,college/grad student,30305,247,1,3.639676113360324,5
5454,M,35-44,executive/managerial,10001,64,1,4.15625,5
5455,F,18-24,technician/engineer,55449,135,1,3.5555555555555554,5
5456,M,35-44,academic/educator,32312,42,2,3.619047619047619,5
5457,M,18-24,programmer,55405,173,1,3.578034682080925,5
5458,F,18-24,artist,98102,392,1,3.686224489795918,5
5459,F,Under 18,K-12 student,99016,178,1,3.966292134831461,5
5460,M,18-24,college/grad student,02143,85,1,4.364705882352941,5
5461,M,50-55,other,94025,48,2,4.083333333333333,5
5462,M,25-34,technician/engineer,89103,36,1,3.9166666666666665,5
5463,M,35-44,other,53202,280,1,3.85,5
5464,M,35-44,executive/managerial,77079,113,2,4.230088495575221,5
